NVRID,NAMN,SKYDDSTYP,BESLSTATUS,URSBESLDAT,URSGALLDAT,SENGALLDAT,LAN,KOMMUN,IUCNKAT,FORVALTARE,AREA_HA,LAND_HA,VATTEN_HA,SKOG_HA,GEOSTATUS,DIARIENR,LAGRUM,BESLMYND
2002628,Vreta udd,Naturreservat,Gällande,"""1943-12-08T00:00:00.000Z""","""1943-12-08T00:00:00.000Z""","""1943-12-08T00:00:00.000Z""",Uppsala Län,Uppsala,"IV, Habitat/Artskyddsområde (Habitat/Species Management Area)",Länsstyrelsen i Uppsala län,5.14,4.57,0.56,4.428,Ospecificerad,453-216-ED 1943    C 11,Naturvårdslagen,Länsstyrelse
2045708,Eketorp,Naturreservat,Gällande,"""2016-09-01T00:00:00.000Z""","""2016-09-30T00:00:00.000Z""","""2016-09-30T00:00:00.000Z""",Jönköpings Län,Nässjö,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Jönköpings län,22.85,22.8,0,22.844,Slutligt inmätt,511-3150-2012,Miljöbalken,Länsstyrelse
2000090,Stiby backe,Naturreservat,Gällande,"""1971-12-31T00:00:00.000Z""","""1971-12-31T00:00:00.000Z""","""2015-01-09T00:00:00.000Z""",Blekinge Län,Sölvesborg,"IV, Habitat/Artskyddsområde (Habitat/Species Management Area)",Länsstyrelsen i Blekinge län,123.14,123.08,0,68.562,Ospecificerad,511-3696-2014,Miljöbalken,Länsstyrelse
2002765,Timmermon,Naturreservat,Gällande,"""2004-05-10T00:00:00.000Z""","""2004-06-04T00:00:00.000Z""","""2006-11-23T00:00:00.000Z""",Södermanlands Län,Nyköping,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Södermanlands län,37.67,36.35,1.31,36.192,Slutligt inmätt,511-2523-2003,Miljöbalken,Länsstyrelse
2005479,Finnbrännan,Naturreservat,Gällande,"""2006-06-21T00:00:00.000Z""","""2006-07-24T00:00:00.000Z""","""2006-07-24T00:00:00.000Z""",Gävleborgs Län,Ljusdal,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Gävleborgs län,8.71,8.69,0,8.688,Slutligt inmätt,511-13361-05,Miljöbalken,Länsstyrelse
2002179,Fallingeberg,Naturreservat,Gällande,"""2003-12-04T00:00:00.000Z""","""2004-01-01T00:00:00.000Z""","""2007-06-01T00:00:00.000Z""",Östergötlands Län,Valdemarsvik,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Östergötlands län,53.89,53.89,0,53.247,Slutligt inmätt,511-3850-07,Miljöbalken,Länsstyrelse
2002121,Fänstjärnsskogen,Naturreservat,Gällande,"""1980-09-29T00:00:00.000Z""","""1981-11-12T00:00:00.000Z""","""1981-11-12T00:00:00.000Z""",Värmlands Län,Torsby,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Värmlands län,92.56,91.8,0.74,70.687,Justerad mot fastighetskarta,"11.1211-152-79, Rr 57",Naturvårdslagen,Länsstyrelse
2013559,Rönnö,Naturreservat,Gällande,"""2008-05-28T00:00:00.000Z""","""2008-06-20T00:00:00.000Z""","""2008-11-12T00:00:00.000Z""",Hallands Län,Laholm,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Hallands län,325.66,324.81,0.8,269.968,Slutligt inmätt,511-5304-08,Miljöbalken,Länsstyrelse
2001726,Räckeskog,Naturreservat,Gällande,"""1999-04-26T00:00:00.000Z""","""1999-06-25T00:00:00.000Z""","""1999-06-25T00:00:00.000Z""",Östergötlands Län,Kinda,"IV, Habitat/Artskyddsområde (Habitat/Species Management Area)",Länsstyrelsen i Östergötlands län,34.48,34.41,0.15,31.791,Justerad mot fastighetskarta,2310-6467-98,Naturvårdslagen,Länsstyrelse
2043968,Storvattenkullen-Bjuktemyrberget,Naturreservat,Gällande,"""2015-11-05T00:00:00.000Z""","""2015-11-09T00:00:00.000Z""","""2015-11-09T00:00:00.000Z""",Västernorrlands Län,Härnösand,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Västernorrlands län,156.24,156.12,0.14,129.989,Slutligt inmätt,511-2116-15,Miljöbalken,Länsstyrelse
2041329,Vinbäck,Naturreservat,Gällande,"""2013-12-03T00:00:00.000Z""","""2014-01-08T00:00:00.000Z""","""2014-01-08T00:00:00.000Z""",Västerbottens Län,Vännäs,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Västerbottens län,24.26,24.43,0,24.161,Slutligt inmätt,511-8795-2011,Miljöbalken,Länsstyrelse
2000859,Kallovaratjeh,Naturreservat,Gällande,"""1970-06-29T00:00:00.000Z""","""1970-06-29T00:00:00.000Z""","""1970-06-29T00:00:00.000Z""",Norrbottens Län,Jokkmokk,"Ib, Vildmarksområde (Wilderness Area)",Länsstyrelsen i Norrbottens län,2223.32,2065.21,158.06,0,Justerad mot fastighetskarta,IIIR11-7-67,Naturvårdslagen,Länsstyrelse
2013351,Södra Bråta,Naturreservat,Gällande,"""2007-06-14T00:00:00.000Z""","""2007-07-16T00:00:00.000Z""","""2007-07-16T00:00:00.000Z""",Östergötlands Län,Ydre,"IV, Habitat/Artskyddsområde (Habitat/Species Management Area)",Länsstyrelsen i Östergötlands län,47.04,47,0,30.842,Slutligt inmätt,511-3049-97,Miljöbalken,Länsstyrelse
2044942,Ållskog,Naturreservat,Gällande,"""2016-02-03T00:00:00.000Z""","""2016-12-14T00:00:00.000Z""","""2016-12-14T00:00:00.000Z""",Skåne Län,Ystad,"IV, Habitat/Artskyddsområde (Habitat/Species Management Area)",Länsstyrelsen i Skåne län,176.32,168.09,8.27,21.31,Ospecificerad,"511-28764-2015, 1286-211",Miljöbalken,Länsstyrelse
2002476,Koppången,Naturreservat,Gällande,"""1999-03-15T00:00:00.000Z""","""2001-06-20T00:00:00.000Z""","""2009-06-23T00:00:00.000Z""",Dalarnas Län,Orsa,"Ib, Vildmarksområde (Wilderness Area)",Länsstyrelsen i Dalarnas län,4936.16,4880.19,55.76,1981.053,Slutligt inmätt,511-8385-01,Miljöbalken,Länsstyrelse
2002939,Älvskogen,Naturreservat,Gällande,"""2007-10-22T00:00:00.000Z""","""2007-11-12T00:00:00.000Z""","""2007-11-12T00:00:00.000Z""",Örebro Län,Karlskoga,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Örebro län,15.44,15.25,0.16,14.038,Slutligt inmätt,5112-02619-2004 / 5112-,Miljöbalken,Länsstyrelse
2043941,Väster-Fånsjön,Naturreservat,Gällande,"""2015-06-08T00:00:00.000Z""","""2015-07-02T00:00:00.000Z""","""2015-07-02T00:00:00.000Z""",Jämtlands Län,Strömsund,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Jämtlands län,536.96,472.13,64.81,409.749,Slutligt inmätt,511-8213-14,Miljöbalken,Länsstyrelse
2012998,Kursuniskanmaa,Naturreservat,Gällande,"""2007-10-19T00:00:00.000Z""","""2007-12-04T00:00:00.000Z""","""2007-12-04T00:00:00.000Z""",Norrbottens Län,Pajala,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Norrbottens län,416.67,416.24,0.54,318.907,Slutligt inmätt,511-6495-03,Miljöbalken,Länsstyrelse
2020886,Tjappesvare,Naturreservat,Gällande,"""2010-06-08T00:00:00.000Z""","""2011-11-17T00:00:00.000Z""","""2011-11-17T00:00:00.000Z""",Norrbottens Län,Gällivare,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Norrbottens län,141.76,141.84,0,120.947,Slutligt inmätt,511-959-10,Miljöbalken,Länsstyrelse
2001135,Tånga hed,Naturreservat,Gällande,"""2003-03-04T00:00:00.000Z""","""2003-04-07T00:00:00.000Z""","""2003-04-07T00:00:00.000Z""",Västra Götalands Län,Vårgårda,"IV, Habitat/Artskyddsområde (Habitat/Species Management Area)",Västkuststiftelsen,38.61,38.67,0,16.367,Justerad mot fastighetskarta,"511-40464-2002, 1442-2205",Miljöbalken,Länsstyrelse
2002683,Arontorp,Naturreservat,Gällande,"""1977-05-02T00:00:00.000Z""","""1977-06-08T00:00:00.000Z""","""2009-05-02T00:00:00.000Z""",Kalmar Län,Mörbylånga,"IV, Habitat/Artskyddsområde (Habitat/Species Management Area)",Länsstyrelsen i Kalmar län,4.58,4.57,0,3.923,Slutligt inmätt,512-4485-07,Miljöbalken,Länsstyrelse
2014599,Bergnäsudden,Naturreservat,Gällande,"""2010-06-08T00:00:00.000Z""","""2010-07-26T00:00:00.000Z""","""2010-07-26T00:00:00.000Z""",Norrbottens Län,Kalix,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Norrbottens län,237.44,211.05,26.4,141.705,Slutligt inmätt,511-3626-09,Miljöbalken,Länsstyrelse
2014444,Varaskogen,Naturreservat,Gällande,"""2008-12-17T00:00:00.000Z""","""2009-01-23T00:00:00.000Z""","""2009-01-23T00:00:00.000Z""",Västra Götalands Län,Götene,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Västra Götalands län,251.52,110.36,141.18,99.126,Slutligt inmätt,511-19031-2007,Miljöbalken,Länsstyrelse
2013431,Skvallerbäcken,Naturreservat,Gällande,"""2007-11-26T00:00:00.000Z""","""2007-12-27T00:00:00.000Z""","""2007-12-27T00:00:00.000Z""",Gävleborgs Län,Söderhamn,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Gävleborgs län,319.77,317.25,2.61,268.416,Slutligt inmätt,"511-662-03, 82-208",Miljöbalken,Länsstyrelse
2010894,Rösjö mosse,Naturreservat,Gällande,"""2010-03-08T00:00:00.000Z""","""2010-04-02T00:00:00.000Z""","""2010-04-02T00:00:00.000Z""",Västra Götalands Län,"Falköping, Vara","Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Västra Götalands län,859.84,787.03,72.66,228.549,Slutligt inmätt,511-36702-2006,Miljöbalken,Länsstyrelse
2042066,Åheden,Naturreservat,Gällande,"""2014-08-27T00:00:00.000Z""","""2014-09-29T00:00:00.000Z""","""2014-09-29T00:00:00.000Z""",Norrbottens Län,Arvidsjaur,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Norrbottens län,12.43,12.4,0,9.346,Slutligt inmätt,511-7992-11,Miljöbalken,Länsstyrelse
2001327,Stenstorps hagkärr,Naturreservat,Gällande,"""2003-02-14T00:00:00.000Z""","""2003-03-14T00:00:00.000Z""","""2003-03-14T00:00:00.000Z""",Södermanlands Län,Katrineholm,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Södermanlands län,34.34,34.33,0,34.294,Slutligt inmätt,511-2325-2002,Miljöbalken,Länsstyrelse
2002514,Prästön,Naturreservat,Gällande,"""1987-01-19T00:00:00.000Z""","""1987-02-10T00:00:00.000Z""","""1987-02-10T00:00:00.000Z""",Dalarnas Län,Leksand,"IV, Habitat/Artskyddsområde (Habitat/Species Management Area)",Länsstyrelsen i Dalarnas län,20.23,8.79,11.49,7.46,Ospecificerad,11.1211-3149-85,Naturvårdslagen,Länsstyrelse
2013367,Lauks,Naturreservat,Gällande,"""2007-09-28T00:00:00.000Z""","""2007-10-30T00:00:00.000Z""","""2007-10-30T00:00:00.000Z""",Gotlands Län,Gotland,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Gotlands län,33.01,33.02,0,31.058,Ospecificerad,511-4311-06,Miljöbalken,Länsstyrelse
2000725,Kärra,Naturreservat,Gällande,"""1972-04-28T00:00:00.000Z""","""1972-05-19T00:00:00.000Z""","""1972-05-19T00:00:00.000Z""",Västra Götalands Län,Tanum,"IV, Habitat/Artskyddsområde (Habitat/Species Management Area)",Västkuststiftelsen,3.76,3.75,0,2.708,Justerad mot fastighetskarta,11.121-1886-71 1435-217,Naturvårdslagen,Länsstyrelse
2000701,Gustavsmurarna,Naturreservat,Gällande,"""1993-10-08T00:00:00.000Z""","""1993-10-30T00:00:00.000Z""","""1993-10-30T00:00:00.000Z""",Gävleborgs Län,Gävle,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Gävleborgs län,71.35,71.32,0,46.461,Slutligt inmätt,"231-12026-92, 80-227",Naturvårdslagen,Länsstyrelse
2001137,Västerplana storäng,Naturreservat,Gällande,"""2002-06-24T00:00:00.000Z""","""2002-07-29T00:00:00.000Z""","""2002-07-29T00:00:00.000Z""",Västra Götalands Län,Götene,"IV, Habitat/Artskyddsområde (Habitat/Species Management Area)",Länsstyrelsen i Västra Götalands län,93.9,74.85,18.96,68.591,Slutligt inmätt,511-18299-2001,Miljöbalken,Länsstyrelse
2013366,Leringsåsen,Naturreservat,Gällande,"""2011-07-04T00:00:00.000Z""","""2011-07-26T00:00:00.000Z""","""2011-07-26T00:00:00.000Z""",Västernorrlands Län,Ånge,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Västernorrlands län,104.11,104.12,0,95.238,Slutligt inmätt,511-3205-02,Miljöbalken,Länsstyrelse
2013564,Lidberget,Naturreservat,Gällande,"""2012-02-20T00:00:00.000Z""","""2012-03-26T00:00:00.000Z""","""2012-03-26T00:00:00.000Z""",Västerbottens Län,Bjurholm,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Västerbottens län,66,65.92,0,65.54,Slutligt inmätt,511-8395-2011,Miljöbalken,Länsstyrelse
2000802,Klippan,Naturreservat,Gällande,"""1983-05-30T00:00:00.000Z""","""1983-07-18T00:00:00.000Z""","""2014-05-08T00:00:00.000Z""",Västra Götalands Län,Härryda,"Ia, Strikt naturreservat (Strict Nature Reserve)",Västkuststiftelsen,105.41,105.41,0,89.946,Slutligt inmätt,511-30464-2013,Miljöbalken,Länsstyrelse
2041333,Bokullen,Naturreservat,Gällande,"""2014-11-14T00:00:00.000Z""","""2014-12-29T00:00:00.000Z""","""2014-12-29T00:00:00.000Z""",Stockholms Län,Norrtälje,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Stockholms län,19.36,19.33,0,19.174,Slutligt inmätt,511-2006-50523,Miljöbalken,Länsstyrelse
2000571,Granvik,Naturreservat,Gällande,"""1974-10-18T00:00:00.000Z""","""1974-10-18T00:00:00.000Z""","""1974-10-18T00:00:00.000Z""",Västra Götalands Län,Karlsborg,"IV, Habitat/Artskyddsområde (Habitat/Species Management Area)",Karlsborgs kommun,68.03,43.76,24.27,33.351,Justerad mot fastighetskarta,11.121-3227-73,Naturvårdslagen,Länsstyrelse
2020126,Mesjödalen,Naturreservat,Gällande,"""2009-12-14T00:00:00.000Z""","""2010-01-09T00:00:00.000Z""","""2010-01-09T00:00:00.000Z""",Västerbottens Län,Åsele,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Västerbottens län,226.68,226.78,0,169.407,Slutligt inmätt,511-10468-2009,Miljöbalken,Länsstyrelse
2000607,Öjemossarna,Naturreservat,Gällande,"""1982-03-08T00:00:00.000Z""","""1982-03-29T00:00:00.000Z""","""1982-03-29T00:00:00.000Z""",Västra Götalands Län,Grästorp,"Ia, Strikt naturreservat (Strict Nature Reserve)",Sveaskog AB,79.12,79.16,0,64.482,Justerad mot fastighetskarta,11.1211-2471-81,Naturvårdslagen,Länsstyrelse
2001833,Söderskogen,Naturreservat,Gällande,"""2002-06-14T00:00:00.000Z""","""2002-07-12T00:00:00.000Z""","""2002-07-12T00:00:00.000Z""",Hallands Län,"Halmstad, Laholm","0, Områden som ej kan klassificeras enligt IUCN: s system.",Länsstyrelsen i Hallands län,32.53,32.55,0,31.86,Slutligt inmätt,511-2285-01,Miljöbalken,Länsstyrelse
2023009,Kringelfljot,Naturreservat,Gällande,"""2011-05-23T00:00:00.000Z""","""2011-08-29T00:00:00.000Z""","""2011-08-29T00:00:00.000Z""",Dalarnas Län,Älvdalen,"IV, Habitat/Artskyddsområde (Habitat/Species Management Area)",Länsstyrelsen i Dalarnas län,73.85,73.37,0.41,66.528,Slutligt inmätt,511-9848-09,Miljöbalken,Länsstyrelse
2044154,Mjösjöberget,Naturreservat,Gällande,"""2015-11-02T00:00:00.000Z""","""2015-12-08T00:00:00.000Z""","""2015-12-08T00:00:00.000Z""",Västerbottens Län,Nordmaling,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Västerbottens län,23.57,24.15,0,23.568,Slutligt inmätt,511-6463-2011,Miljöbalken,Länsstyrelse
2002235,Bergholmen-Stora Kalvö,Naturreservat,Gällande,"""1966-08-15T00:00:00.000Z""","""1966-08-15T00:00:00.000Z""","""2010-02-20T00:00:00.000Z""",Kalmar Län,Västervik,"IV, Habitat/Artskyddsområde (Habitat/Species Management Area)",Länsstyrelsen i Kalmar län,9.56,8.81,0.71,5.959,Slutligt inmätt,511-11012-07,Miljöbalken,Länsstyrelse
2004521,Normyrarna,Naturreservat,Gällande,"""2006-04-03T00:00:00.000Z""","""2006-05-11T00:00:00.000Z""","""2006-05-11T00:00:00.000Z""",Värmlands Län,Torsby,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Värmlands län,61.62,55.51,6.09,25.482,Slutligt inmätt,511-97-04 / 511-1,Miljöbalken,Länsstyrelse
2002536,Gräsö gård,Naturreservat,Gällande,"""1982-06-18T00:00:00.000Z""","""1982-08-17T00:00:00.000Z""","""1982-08-17T00:00:00.000Z""",Uppsala Län,Östhammar,"IV, Habitat/Artskyddsområde (Habitat/Species Management Area)",Upplandsstiftelsen,313.26,288.35,24.94,205.529,Slutligt inmätt,"11.1211-1211-76,Dsnr0382-02-238",Naturvårdslagen,Länsstyrelse
2024569,Brotorpabäck,Naturreservat,Gällande,"""2010-12-13T00:00:00.000Z""","""2011-01-14T00:00:00.000Z""","""2011-01-14T00:00:00.000Z""",Kronobergs Län,Alvesta,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Kronobergs län,51.37,51.32,0,51.164,Slutligt inmätt,511-3954-09,Miljöbalken,Länsstyrelse
2002784,Moån,Naturreservat,Gällande,"""2005-03-07T00:00:00.000Z""","""2005-03-31T00:00:00.000Z""","""2005-03-31T00:00:00.000Z""",Norrbottens Län,Kalix,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Norrbottens län,44.15,40.32,3.79,31.512,Slutligt inmätt,511-9990-01,Miljöbalken,Länsstyrelse
2014525,Nedre Sävarån,Naturreservat,Överklagat,"""2014-08-28T00:00:00.000Z""","""2017-01-20T00:00:00.000Z""","""2017-01-20T00:00:00.000Z""",Västerbottens Län,Umeå,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Västerbottens län,814.74,577.85,236.76,357.007,Slutligt inmätt,511-6903-2011,Miljöbalken,Länsstyrelse
2040990,Vakö myr,Naturreservat,Gällande,"""2013-06-19T00:00:00.000Z""","""2013-07-19T00:00:00.000Z""","""2013-07-19T00:00:00.000Z""",Skåne Län,Osby,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Skåne län,216.45,216.47,0,94.854,Slutligt inmätt,"511-10567-2012, 511-14108-2013",Miljöbalken,Länsstyrelse
2000006,Storskär,Naturreservat,Gällande,"""1968-08-16T00:00:00.000Z""","""1968-09-13T00:00:00.000Z""","""1968-09-13T00:00:00.000Z""",Stockholms Län,Österåker,"0, Områden som ej kan klassificeras enligt IUCN: s system.",Skärgårdsstiftelsen i Stockholms län,8.91,8.74,0.21,7.538,Justerad mot fastighetskarta,22R11-779-68   0117-02-001,Naturvårdslagen,Länsstyrelse
2027289,Vuollerimskogen,Naturreservat,Gällande,"""2012-02-13T00:00:00.000Z""","""2012-08-16T00:00:00.000Z""","""2012-08-16T00:00:00.000Z""",Norrbottens Län,Jokkmokk,"Ia, Strikt naturreservat (Strict Nature Reserve)",Jokkmokks kommun,24.7,22.75,1.72,17.518,Slutligt inmätt,511-5717-06,Miljöbalken,Kommun
2003042,Impan,Naturreservat,Gällande,"""2004-12-20T00:00:00.000Z""","""2005-02-04T00:00:00.000Z""","""2005-02-04T00:00:00.000Z""",Skåne Län,Simrishamn,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Skåne län,24.57,24.58,0,0.282,Slutligt inmätt,511-48774-04,Miljöbalken,Länsstyrelse
2014605,Trollberget,Naturreservat,Gällande,"""2009-10-29T00:00:00.000Z""","""2009-12-04T00:00:00.000Z""","""2009-12-04T00:00:00.000Z""",Norrbottens Län,Piteå,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Norrbottens län,55.3,55.32,0,47.923,Slutligt inmätt,511-3670-09,Miljöbalken,Länsstyrelse
2000889,Gälnan,Naturreservat,Gällande,"""1974-01-21T00:00:00.000Z""","""1974-02-18T00:00:00.000Z""","""1974-02-18T00:00:00.000Z""",Stockholms Län,Österåker,"0, Områden som ej kan klassificeras enligt IUCN: s system.",Länsstyrelsen i Stockholms län,8.68,7.93,0.8,4.128,Justerad mot fastighetskarta,11.121-67-71   0117-02-005,Naturvårdslagen,Länsstyrelse
2000158,Farstanäs,Naturreservat,Gällande,"""1967-06-28T00:00:00.000Z""","""1967-07-26T00:00:00.000Z""","""1967-07-26T00:00:00.000Z""",Stockholms Län,Södertälje,"V, Skyddat landskap/havsområde (Protected Landscape/Seascape)",Södertälje kommun,282.91,281.82,0.71,149.838,Justerad mot fastighetskarta,IIIR-11-16:67  0181-02-002,Naturvårdslagen,Länsstyrelse
2001744,Kottorp,Naturreservat,Gällande,"""2000-10-27T00:00:00.000Z""","""2000-10-27T00:00:00.000Z""","""2000-10-27T00:00:00.000Z""",Östergötlands Län,Linköping,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Östergötlands län,19.03,19.06,0,18.8,Justerad mot fastighetskarta,2310-12096-99,Miljöbalken,Länsstyrelse
2002017,Suseån-Hult,Naturreservat,Gällande,"""1992-04-24T00:00:00.000Z""","""1992-05-20T00:00:00.000Z""","""1992-05-20T00:00:00.000Z""",Hallands Län,Falkenberg,"III, Naturmonument (Natural Monument)",Länsstyrelsen i Hallands län,13.11,12.67,0.37,7.281,Slutligt inmätt,231-7812-91,Naturvårdslagen,Länsstyrelse
2042246,Sör-Stormyrliden,Naturreservat,Gällande,"""2014-09-19T00:00:00.000Z""","""2014-10-15T00:00:00.000Z""","""2014-10-15T00:00:00.000Z""",Västernorrlands Län,Örnsköldsvik,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Västernorrlands län,21.45,21.53,0,21.423,Delvis inmätt,511-4086-13,Miljöbalken,Länsstyrelse
2001793,Högestads mosse,Naturreservat,Gällande,"""1961-01-21T00:00:00.000Z""","""1961-01-21T00:00:00.000Z""","""1979-08-27T00:00:00.000Z""",Skåne Län,Ystad,"IV, Habitat/Artskyddsområde (Habitat/Species Management Area)",Länsstyrelsen i Skåne län,79.33,79.1,0.22,3.18,Justerad mot fastighetskarta,11.1211-69-75,Miljöbalken,Länsstyrelse
2000791,Tofta,Naturreservat,Gällande,"""1980-03-24T00:00:00.000Z""","""1980-04-14T00:00:00.000Z""","""1980-04-14T00:00:00.000Z""",Västra Götalands Län,Kungälv,"V, Skyddat landskap/havsområde (Protected Landscape/Seascape)",Västkuststiftelsen,634.16,155.5,478.86,16.928,Justerad mot fastighetskarta,11.1211-499-79 1482-217,Naturvårdslagen,Länsstyrelse
2013527,Bunkeflo strandängar,Naturreservat,Gällande,"""2007-04-27T00:00:00.000Z""","""2010-01-28T00:00:00.000Z""","""2010-01-28T00:00:00.000Z""",Skåne Län,Malmö,"IV, Habitat/Artskyddsområde (Habitat/Species Management Area)",Malmö kommun,689.48,193.84,511.61,0.703,Ospecificerad,511-25890-07,Miljöbalken,Kommun
2000658,Stornäset,Naturreservat,Gällande,"""1968-11-15T00:00:00.000Z""","""1968-11-15T00:00:00.000Z""","""2016-05-05T00:00:00.000Z""",Västernorrlands Län,Sundsvall,"IV, Habitat/Artskyddsområde (Habitat/Species Management Area)",Länsstyrelsen i Västernorrlands län,148.74,76.89,71.93,39.626,Slutligt inmätt,511-6899-12,Miljöbalken,Länsstyrelse
